UserID,UserName,Age,Gender,Cluster,ClusterName,TotalCourses,TotalCategories,AvgSpending,TotalSpending,AvgRating,DiversityScore,LearningDepthIndex,PreferredCategory,PreferredLevel,EnrollmentFrequencyDays
U0523,Divya Iyer,29,Other,1,Explorers (Multi-Category Learners),16,7,1416.1299999999999,22658.079999999998,4.3875,0.7,0.281,Web Development,Beginner,65.9
U0524,Arun Reddy,34,Female,2,Deep Specialists,6,1,2903.043333333333,17418.26,4.3,0.1,0.25,Finance & Accounting,Beginner,94.2
U0525,Gokul Sharma,44,Female,0,Premium / Career-Focused Learners,2,2,6075.66,12151.32,4.7,0.2,0.75,Digital Marketing,Advanced,86.5
U0526,Sai Sharma,26,Male,0,Premium / Career-Focused Learners,5,4,3392.368,16961.84,4.5,0.4,0.2,Finance & Accounting,Beginner,93.8
U0527,Anika Menon,35,Female,1,Explorers (Multi-Category Learners),14,8,1011.3678571428571,14159.15,4.207142857142857,0.8,0.464,Design (UI/UX),Intermediate,72.4
U0528,Ishaan Chopra,33,Male,0,Premium / Career-Focused Learners,5,5,4023.1200000000003,20115.600000000002,4.42,0.5,0.6,Digital Marketing,Advanced,119.2
U0529,Ayaan Das,40,Male,2,Deep Specialists,6,1,1009.7049999999999,6058.23,4.183333333333334,0.1,0.25,AI & Machine Learning,Beginner,87.0
U0530,Harini Chopra,35,Male,1,Explorers (Multi-Category Learners),10,7,1159.309,11593.09,3.91,0.7,0.5,Data Science,Beginner,97.5
U0531,Vihaan Mishra,44,Female,1,Explorers (Multi-Category Learners),13,7,1778.6323076923077,23122.22,4.1,0.7,0.269,Data Science,Beginner,82.7
U0532,Ishaan Singh,42,Male,1,Explorers (Multi-Category Learners),12,6,1240.6975,14888.369999999999,4.091666666666667,0.6,0.333,AI & Machine Learning,Beginner,69.5
U0533,Gokul Kumar,39,Female,1,Explorers (Multi-Category Learners),15,7,1488.9066666666668,22333.600000000002,4.2,0.7,0.3,Finance & Accounting,Beginner,65.4
U0534,Aditya Krishnan,42,Female,0,Premium / Career-Focused Learners,5,5,5216.302,26081.51,4.540000000000001,0.5,0.6,Digital Marketing,Advanced,71.0
U0535,Vihaan Kumar,21,Female,2,Deep Specialists,7,1,2026.4414285714286,14185.09,4.371428571428572,0.1,0.5,Business Analytics,Intermediate,118.9
U0536,Arjun Kumar,42,Female,0,Premium / Career-Focused Learners,5,4,4198.362,20991.81,4.5200000000000005,0.4,0.5,Digital Marketing,Advanced,196.0
U0537,Krishna Verma,37,Female,1,Explorers (Multi-Category Learners),10,8,1402.922,14029.220000000001,4.29,0.8,0.2,Business Analytics,Beginner,89.6
U0538,Neha Das,39,Other,1,Explorers (Multi-Category Learners),15,8,1765.942,26489.13,4.12,0.8,0.367,AI & Machine Learning,Intermediate,59.3
U0539,Saanvi Verma,25,Female,2,Deep Specialists,4,1,3168.4325,12673.73,4.300000000000001,0.1,0.375,Finance & Accounting,Beginner,119.0
U0540,Rohan Singh,28,Female,1,Explorers (Multi-Category Learners),11,6,2203.0354545454543,24233.39,4.245454545454546,0.6,0.591,Digital Marketing,Advanced,87.1
U0541,Sneha Krishnan,37,Female,2,Deep Specialists,5,1,2114.612,10573.06,4.279999999999999,0.1,0.4,Cybersecurity,Intermediate,193.2
U0542,Pooja Krishnan,17,Female,0,Premium / Career-Focused Learners,5,5,5119.72,25598.600000000002,4.34,0.5,0.5,Cybersecurity,Beginner,117.2
U0543,Gokul Subramanian,42,Male,2,Deep Specialists,9,1,1747.7255555555555,15729.529999999999,4.199999999999999,0.1,0.222,Finance & Accounting,Beginner,100.9
U0544,Ananya Sharma,42,Male,2,Deep Specialists,5,1,2049.9120000000003,10249.560000000001,4.04,0.1,0.3,Mobile Development,Beginner,169.0
U0545,Aarohi Kumar,17,Male,1,Explorers (Multi-Category Learners),17,10,1261.3529411764705,21443.0,4.123529411764705,1.0,0.353,AI & Machine Learning,Beginner,55.2
U0546,Suresh Krishnan,31,Male,1,Explorers (Multi-Category Learners),8,7,1541.8400000000001,12334.720000000001,4.0625,0.7,0.375,Finance & Accounting,Beginner,115.4
U0547,Arjun Bose,18,Female,1,Explorers (Multi-Category Learners),13,7,1776.6200000000001,23096.06,4.276923076923077,0.7,0.538,Finance & Accounting,Advanced,73.5
U0548,Anika Raman,38,Female,2,Deep Specialists,5,1,1692.382,8461.91,4.04,0.1,0.3,Mobile Development,Beginner,164.2
U0549,Rohan Kumar,32,Female,1,Explorers (Multi-Category Learners),18,8,1464.0755555555556,26353.36,4.205555555555556,0.8,0.222,AI & Machine Learning,Beginner,44.6
U0550,Pihu Rao,41,Male,1,Explorers (Multi-Category Learners),14,8,2045.792857142857,28641.1,4.2,0.8,0.536,Digital Marketing,Intermediate,72.4
U0551,Diya Kumar,24,Female,2,Deep Specialists,5,1,2271.266,11356.33,4.32,0.1,0.5,Cloud Computing,Intermediate,165.0
U0552,Deepak Pillai,29,Female,1,Explorers (Multi-Category Learners),10,5,2262.692,22626.92,4.38,0.5,0.45,Design (UI/UX),Beginner,86.3
U0553,Krishna Pillai,37,Female,1,Explorers (Multi-Category Learners),16,8,1122.375625,17958.01,4.25625,0.8,0.531,Finance & Accounting,Advanced,61.9
U0554,Arun Mishra,17,Female,1,Explorers (Multi-Category Learners),14,7,1260.8307142857143,17651.63,3.9785714285714286,0.7,0.357,Data Science,Intermediate,72.8
U0555,Priya Subramanian,32,Female,0,Premium / Career-Focused Learners,2,2,3588.205,7176.41,4.3,0.2,0.5,Design (UI/UX),Intermediate,320.0
U0556,Krishna Patel,23,Male,2,Deep Specialists,4,1,1865.0099999999998,7460.039999999999,4.0,0.1,0.375,Mobile Development,Beginner,163.8
U0557,Kiran Bose,21,Female,2,Deep Specialists,4,1,3450.2075,13800.83,4.25,0.1,0.625,Business Analytics,Advanced,236.8
U0558,Manoj Reddy,38,Male,1,Explorers (Multi-Category Learners),11,7,1108.6336363636362,12194.97,4.109090909090909,0.7,0.364,Cloud Computing,Beginner,74.2
U0559,Myra Kumar,39,Male,0,Premium / Career-Focused Learners,2,1,5050.855,10101.71,4.25,0.1,0.0,Finance & Accounting,Beginner,149.0
U0560,Kavya Reddy,19,Female,2,Deep Specialists,8,1,1501.83375,12014.67,4.1875,0.1,0.688,Cloud Computing,Advanced,74.9
U0561,Karthik Bose,28,Male,1,Explorers (Multi-Category Learners),9,5,2060.2366666666667,18542.13,4.211111111111111,0.5,0.722,Business Analytics,Intermediate,104.2
U0562,Sai Verma,42,Female,0,Premium / Career-Focused Learners,5,3,5518.7339999999995,27593.67,4.279999999999999,0.3,0.3,Digital Marketing,Beginner,99.8
U0563,Lakshmi Gupta,32,Male,1,Explorers (Multi-Category Learners),9,5,2186.3655555555556,19677.29,4.111111111111111,0.5,0.611,Data Science,Advanced,106.1
U0564,Vihaan Das,35,Female,2,Deep Specialists,8,1,1491.53,11932.24,4.1875,0.1,0.688,Design (UI/UX),Advanced,87.9
U0565,Neha Menon,21,Male,2,Deep Specialists,5,1,2065.362,10326.81,4.04,0.1,0.3,Mobile Development,Beginner,169.2
U0566,Kiran Nair,38,Other,1,Explorers (Multi-Category Learners),8,6,1068.025,8544.2,4.1,0.6,0.438,Finance & Accounting,Beginner,104.0
U0567,Ananya Das,41,Female,0,Premium / Career-Focused Learners,4,4,4700.7675,18803.07,4.2,0.4,0.5,Business Analytics,Intermediate,142.8
U0568,Deepak Raman,30,Male,2,Deep Specialists,8,1,2298.49375,18387.95,4.225,0.1,0.375,Digital Marketing,Beginner,98.2
U0569,Swathi Kumar,44,Female,2,Deep Specialists,4,1,686.8199999999999,2747.2799999999997,4.15,0.1,0.125,Web Development,Beginner,215.2
U0570,Meera Kumar,21,Other,1,Explorers (Multi-Category Learners),10,8,1405.761,14057.61,4.24,0.8,0.4,Finance & Accounting,Beginner,67.7
U0571,Vivaan Bose,31,Male,1,Explorers (Multi-Category Learners),17,10,1180.7282352941174,20072.379999999997,4.135294117647058,1.0,0.412,Cloud Computing,Beginner,63.5
U0572,Divya Mishra,33,Male,1,Explorers (Multi-Category Learners),9,8,1887.2333333333331,16985.1,4.333333333333333,0.8,0.333,Digital Marketing,Beginner,92.1
U0573,Krishna Nair,30,Male,0,Premium / Career-Focused Learners,5,4,5368.652,26843.260000000002,4.5600000000000005,0.4,0.4,Finance & Accounting,Intermediate,168.4
U0574,Deepak Verma,36,Male,1,Explorers (Multi-Category Learners),17,8,1542.9505882352942,26230.16,4.041176470588235,0.8,0.441,Cloud Computing,Beginner,60.6
U0575,Ananya Krishnan,21,Female,2,Deep Specialists,5,1,2540.1420000000003,12700.710000000001,4.24,0.1,0.7,Design (UI/UX),Advanced,130.4
U0576,Gokul Singh,28,Female,2,Deep Specialists,5,1,1427.394,7136.97,4.04,0.1,0.3,Mobile Development,Beginner,166.2
U0577,Suresh Patel,32,Male,1,Explorers (Multi-Category Learners),13,8,1251.9123076923076,16274.86,4.1923076923076925,0.8,0.577,Cloud Computing,Advanced,62.1
U0578,Ananya Mishra,42,Male,2,Deep Specialists,7,1,2022.4485714285713,14157.14,3.8857142857142857,0.1,0.286,AI & Machine Learning,Beginner,109.0
U0579,Arun Verma,42,Female,1,Explorers (Multi-Category Learners),12,7,2027.1708333333333,24326.05,4.1499999999999995,0.7,0.542,Cloud Computing,Advanced,70.5
U0580,Aadhya Chopra,32,Male,0,Premium / Career-Focused Learners,4,3,6749.6775,26998.71,4.15,0.3,0.5,Design (UI/UX),Intermediate,262.0
U0581,Rohan Das,37,Male,2,Deep Specialists,4,1,1431.5949999999998,5726.379999999999,4.0,0.1,0.125,AI & Machine Learning,Beginner,192.5
U0582,Manoj Krishnan,23,Female,1,Explorers (Multi-Category Learners),18,8,1101.1177777777777,19820.12,4.15,0.8,0.583,Data Science,Intermediate,53.0
U0583,Rohan Rao,20,Female,1,Explorers (Multi-Category Learners),12,8,1784.2058333333334,21410.47,3.9416666666666664,0.8,0.458,Cybersecurity,Intermediate,78.2
U0584,Naveen Gupta,17,Female,2,Deep Specialists,7,1,1725.2514285714285,12076.76,4.085714285714286,0.1,0.5,Data Science,Advanced,102.4
U0585,Pihu Singh,21,Female,0,Premium / Career-Focused Learners,5,4,4501.448,22507.24,4.3,0.4,0.2,Cloud Computing,Beginner,171.6
U0586,Aadhya Das,39,Female,2,Deep Specialists,8,1,2081.92,16655.36,4.25,0.1,0.25,Finance & Accounting,Beginner,127.9
U0587,Sai Kumar,42,Female,2,Deep Specialists,4,1,2057.675,8230.7,4.25,0.1,0.5,Cybersecurity,Intermediate,168.8
U0588,Pooja Gupta,26,Male,1,Explorers (Multi-Category Learners),15,9,1655.6113333333333,24834.17,4.24,0.9,0.4,Web Development,Beginner,60.2
U0589,Aarohi Verma,38,Male,1,Explorers (Multi-Category Learners),8,6,2491.66125,19933.29,4.3875,0.6,0.375,Digital Marketing,Beginner,116.5
U0590,Manoj Pillai,21,Male,1,Explorers (Multi-Category Learners),10,6,2229.266,22292.66,4.0,0.6,0.3,AI & Machine Learning,Beginner,95.0
U0591,Reyansh Reddy,20,Male,2,Deep Specialists,4,1,1252.97,5011.88,4.075,0.1,0.5,Data Science,Beginner,89.8
U0592,Diya Subramanian,18,Female,2,Deep Specialists,2,2,2566.375,5132.75,4.05,0.2,0.25,Design (UI/UX),Intermediate,151.0
U0593,Meera Das,36,Male,2,Deep Specialists,7,1,1274.2914285714287,8920.04,4.171428571428572,0.1,0.357,Digital Marketing,Beginner,110.9
U0594,Diya Singh,26,Male,2,Deep Specialists,8,4,1907.0725,15256.58,4.1,0.4,0.5,Business Analytics,Intermediate,115.8
U0595,Karthik Singh,42,Male,2,Deep Specialists,4,1,1065.085,4260.34,3.975,0.1,0.375,Digital Marketing,Beginner,131.0
U0596,Manoj Das,35,Male,0,Premium / Career-Focused Learners,2,2,7506.14,15012.28,3.75,0.2,0.5,Finance & Accounting,Beginner,106.0
U0597,Diya Sharma,42,Female,2,Deep Specialists,4,1,1261.8475,5047.39,4.25,0.1,0.625,Design (UI/UX),Advanced,174.2
U0598,Deepak Patel,17,Male,0,Premium / Career-Focused Learners,5,3,6750.312,33751.56,4.4,0.3,0.1,Finance & Accounting,Beginner,213.8
U0599,Reyansh Rao,40,Female,1,Explorers (Multi-Category Learners),12,9,1130.7916666666667,13569.5,3.9250000000000003,0.9,0.292,AI & Machine Learning,Beginner,80.6
U0600,Krishna Das,21,Male,1,Explorers (Multi-Category Learners),19,9,1324.4642105263158,25164.82,4.042105263157895,0.9,0.474,Data Science,Beginner,51.1
